timeUTC,latitude,longitude,desc,speed,course,date
71946,-7.281511383,112.7807965,time: 14:19:46.38; speed: 1.6668; course: 0.7,1.67,0.7,211222
71947,-7.281507683,112.7807945,time: 14:19:47.38; speed: 0.0; course: 0.7,0,0.7,211222
71948,-7.281506383,112.7807946,time: 14:19:48.38; speed: 0.0; course: 0.7,0,0.7,211222
71949,-7.281504733,112.7807947,time: 14:19:49.38; speed: 0.0; course: 0.7,0,0.7,211222
71950,-7.28150305,112.7807945,time: 14:19:50.38; speed: 0.0; course: 0.7,0,0.7,211222
71951,-7.281501917,112.7807925,time: 14:19:51.38; speed: 0.0; course: 0.7,0,0.7,211222
71952,-7.28150105,112.7807899,time: 14:19:52.38; speed: 0.0; course: 0.7,0,0.7,211222
71953,-7.28150125,112.7807885,time: 14:19:53.38; speed: 0.0; course: 0.7,0,0.7,211222
71954,-7.281501767,112.7807875,time: 14:19:54.38; speed: 0.0; course: 0.7,0,0.7,211222
71955,-7.281501533,112.7807861,time: 14:19:55.38; speed: 0.0; course: 0.7,0,0.7,211222
71956,-7.281501633,112.7807841,time: 14:19:56.38; speed: 0.0; course: 0.7,0,0.7,211222
71957,-7.281501067,112.7807826,time: 14:19:57.38; speed: 0.0; course: 0.7,0,0.7,211222
71958,-7.281500783,112.7807821,time: 14:19:58.38; speed: 0.0; course: 0.7,0,0.7,211222
71959,-7.281500217,112.7807816,time: 14:19:59.38; speed: 0.0; course: 0.7,0,0.7,211222
72000,-7.281499683,112.7807813,time: 14:20:00.39; speed: 0.0; course: 0.7,0,0.7,211222
72001,-7.2814991,112.7807813,time: 14:20:01.38; speed: 0.0; course: 0.7,0,0.7,211222
72002,-7.2814984,112.7807812,time: 14:20:02.38; speed: 0.0; course: 0.7,0,0.7,211222
72003,-7.28149795,112.7807812,time: 14:20:03.39; speed: 0.0; course: 0.7,0,0.7,211222
72004,-7.281497517,112.7807813,time: 14:20:04.39; speed: 0.0; course: 0.7,0,0.7,211222
72005,-7.28149665,112.7807814,time: 14:20:05.39; speed: 0.0; course: 0.7,0,0.7,211222
72006,-7.281495567,112.7807815,time: 14:20:06.38; speed: 0.0; course: 0.7,0,0.7,211222
72007,-7.2814948,112.7807817,time: 14:20:07.41; speed: 0.0; course: 0.7,0,0.7,211222
72008,-7.281494417,112.7807817,time: 14:20:08.38; speed: 0.0; course: 0.7,0,0.7,211222
72009,-7.281494233,112.7807818,time: 14:20:09.38; speed: 0.0; course: 0.7,0,0.7,211222
72010,-7.28149415,112.7807818,time: 14:20:10.39; speed: 0.0; course: 0.7,0,0.7,211222
72011,-7.2814941,112.7807818,time: 14:20:11.39; speed: 0.0; course: 0.7,0,0.7,211222
72012,-7.281494067,112.7807818,time: 14:20:12.38; speed: 0.0; course: 0.7,0,0.7,211222
72013,-7.28149395,112.7807818,time: 14:20:13.38; speed: 0.0; course: 0.7,0,0.7,211222
72014,-7.2814939,112.7807817,time: 14:20:14.38; speed: 0.0; course: 0.7,0,0.7,211222
72015,-7.28149385,112.7807817,time: 14:20:15.39; speed: 0.0; course: 0.7,0,0.7,211222
72016,-7.281493817,112.7807817,time: 14:20:16.39; speed: 0.0; course: 0.7,0,0.7,211222
72017,-7.281493783,112.7807817,time: 14:20:17.39; speed: 0.0; course: 0.7,0,0.7,211222
72018,-7.281493817,112.7807817,time: 14:20:18.39; speed: 0.0; course: 0.7,0,0.7,211222
72019,-7.281493833,112.7807817,time: 14:20:19.39; speed: 0.0; course: 0.7,0,0.7,211222
72020,-7.28149385,112.7807816,time: 14:20:20.39; speed: 0.0; course: 0.7,0,0.7,211222
72021,-7.281493783,112.7807816,time: 14:20:21.39; speed: 0.0; course: 0.7,0,0.7,211222
72022,-7.281493717,112.7807816,time: 14:20:22.39; speed: 0.0; course: 0.7,0,0.7,211222
72023,-7.281493667,112.7807815,time: 14:20:23.39; speed: 0.0; course: 0.7,0,0.7,211222
72024,-7.2814936,112.7807815,time: 14:20:24.39; speed: 0.0; course: 0.7,0,0.7,211222
72025,-7.281493533,112.7807815,time: 14:20:25.39; speed: 0.0; course: 0.7,0,0.7,211222
72026,-7.2814935,112.7807815,time: 14:20:26.39; speed: 0.0; course: 0.7,0,0.7,211222
72027,-7.281493483,112.7807814,time: 14:20:27.39; speed: 0.0; course: 0.7,0,0.7,211222
72028,-7.28149345,112.7807814,time: 14:20:28.39; speed: 0.0; course: 0.7,0,0.7,211222
72029,-7.281493433,112.7807814,time: 14:20:29.39; speed: 0.0; course: 0.7,0,0.7,211222
72030,-7.28149345,112.7807814,time: 14:20:30.39; speed: 0.0; course: 0.7,0,0.7,211222
72031,-7.28149345,112.7807814,time: 14:20:31.39; speed: 0.0; course: 0.7,0,0.7,211222
72032,-7.281493417,112.7807815,time: 14:20:32.39; speed: 0.0; course: 0.7,0,0.7,211222
72033,-7.281493383,112.7807815,time: 14:20:33.39; speed: 0.0; course: 0.7,0,0.7,211222
72034,-7.281493367,112.7807815,time: 14:20:34.39; speed: 0.0; course: 0.7,0,0.7,211222
72035,-7.28149335,112.7807815,time: 14:20:35.39; speed: 0.0; course: 0.7,0,0.7,211222
72036,-7.281493283,112.7807815,time: 14:20:36.39; speed: 0.0; course: 0.7,0,0.7,211222
72037,-7.281493233,112.7807815,time: 14:20:37.39; speed: 0.0; course: 0.7,0,0.7,211222
72038,-7.2814932,112.7807816,time: 14:20:38.39; speed: 0.0; course: 0.7,0,0.7,211222
72039,-7.281493183,112.7807816,time: 14:20:39.39; speed: 0.0; course: 0.7,0,0.7,211222
72040,-7.281493183,112.7807816,time: 14:20:40.39; speed: 0.0; course: 0.7,0,0.7,211222
72041,-7.281493167,112.7807816,time: 14:20:41.39; speed: 0.0; course: 0.7,0,0.7,211222
72042,-7.281493133,112.7807816,time: 14:20:42.39; speed: 0.0; course: 0.7,0,0.7,211222
72043,-7.281493167,112.7807816,time: 14:20:43.39; speed: 0.0; course: 0.7,0,0.7,211222
72044,-7.281493167,112.7807817,time: 14:20:44.39; speed: 0.0; course: 0.7,0,0.7,211222
72045,-7.28149315,112.7807817,time: 14:20:45.39; speed: 0.0; course: 0.7,0,0.7,211222
72046,-7.2814931,112.7807817,time: 14:20:46.39; speed: 0.0; course: 0.7,0,0.7,211222
72047,-7.281493067,112.7807817,time: 14:20:47.39; speed: 0.0; course: 0.7,0,0.7,211222
72048,-7.281493033,112.7807817,time: 14:20:48.39; speed: 0.0; course: 0.7,0,0.7,211222
72049,-7.281493,112.7807817,time: 14:20:49.39; speed: 0.0; course: 0.7,0,0.7,211222
72050,-7.28149295,112.7807817,time: 14:20:50.39; speed: 0.0; course: 0.7,0,0.7,211222
72051,-7.281492917,112.7807818,time: 14:20:51.39; speed: 0.0; course: 0.7,0,0.7,211222
72052,-7.2814928,112.7807817,time: 14:20:52.39; speed: 0.0; course: 0.7,0,0.7,211222
72053,-7.281492733,112.7807817,time: 14:20:53.39; speed: 0.0; course: 0.7,0,0.7,211222
72054,-7.281492683,112.7807817,time: 14:20:54.39; speed: 0.0; course: 0.7,0,0.7,211222
72055,-7.281492617,112.7807817,time: 14:20:55.39; speed: 0.0; course: 0.7,0,0.7,211222
72056,-7.281492583,112.7807817,time: 14:20:56.39; speed: 0.0; course: 0.7,0,0.7,211222
72057,-7.281492567,112.7807817,time: 14:20:57.39; speed: 0.0; course: 0.7,0,0.7,211222
72058,-7.281485333,112.780782,time: 14:20:58.39; speed: 3.5188; course: 1.5,3.52,1.5,211222
72059,-7.2814651,112.7807823,time: 14:20:59.39; speed: 9.630400000000002; course: 359.0,9.63,359,211222
72100,-7.28143435,112.7807833,time: 14:21:00.39; speed: 13.7048; course: 1.6,13.7,1.6,211222
72101,-7.28137205,112.7807915,time: 14:21:01.39; speed: 21.853600000000004; course: 3.2,21.85,3.2,211222
72102,-7.281318967,112.7807992,time: 14:21:02.40; speed: 25.928; course: 3.2,25.93,3.2,211222
72103,-7.281244933,112.7808056,time: 14:21:03.39; speed: 30.743200000000005; course: 5.2,30.74,5.2,211222
72104,-7.281159867,112.7808167,time: 14:21:04.39; speed: 34.262; course: 6.7,34.26,6.7,211222
72105,-7.281078967,112.7808217,time: 14:21:05.39; speed: 33.7064; course: 4.7,33.71,4.7,211222
72106,-7.281002617,112.7808334,time: 14:21:06.39; speed: 32.9656; course: 2.2,32.97,2.2,211222
72107,-7.2809252,112.7808328,time: 14:21:07.39; speed: 31.484; course: 0.4,31.48,0.4,211222
72108,-7.280848267,112.7808431,time: 14:21:08.39; speed: 28.706000000000003; course: 1.3,28.71,1.3,211222
72109,-7.280781517,112.7808442,time: 14:21:09.40; speed: 24.631600000000002; course: 2.7,24.63,2.7,211222
72110,-7.280727617,112.7808452,time: 14:21:10.39; speed: 21.853600000000004; course: 6.7,21.85,6.7,211222
72111,-7.2806784,112.7808536,time: 14:21:11.40; speed: 20.1868; course: 9.1,20.19,9.1,211222
72112,-7.280629567,112.7808708,time: 14:21:12.39; speed: 18.149600000000003; course: 17.8,18.15,17.8,211222
72113,-7.280590233,112.7808925,time: 14:21:13.40; speed: 17.9644; course: 30.7,17.96,30.7,211222
72114,-7.280553833,112.7809152,time: 14:21:14.39; speed: 16.4828; course: 39.9,16.48,39.9,211222
72115,-7.28051975,112.7809441,time: 14:21:15.39; speed: 16.297600000000003; course: 49.7,16.3,49.7,211222
72116,-7.28049645,112.780976,time: 14:21:16.40; speed: 16.297600000000003; course: 53.9,16.3,53.9,211222
72117,-7.280478283,112.7810134,time: 14:21:17.39; speed: 16.1124; course: 68.2,16.11,68.2,211222
72118,-7.280465317,112.7810519,time: 14:21:18.39; speed: 17.7792; course: 78.4,17.78,78.4,211222
72119,-7.28044775,112.7810929,time: 14:21:19.39; speed: 18.149600000000003; course: 75.7,18.15,75.7,211222
72120,-7.280442033,112.7811381,time: 14:21:20.39; speed: 20.1868; course: 86.1,20.19,86.1,211222
72121,-7.2804431,112.781189,time: 14:21:21.39; speed: 22.5944; course: 89.4,22.59,89.4,211222
72122,-7.2804295,112.7812454,time: 14:21:22.39; speed: 25.742800000000003; course: 76.8,25.74,76.8,211222
72123,-7.280421567,112.7813173,time: 14:21:23.39; speed: 30.372799999999998; course: 84.8,30.37,84.8,211222
72124,-7.2804088,112.7813975,time: 14:21:24.39; speed: 33.1508; course: 83.9,33.15,83.9,211222
72125,-7.28038835,112.7814773,time: 14:21:25.39; speed: 33.7064; course: 77.0,33.71,77,211222
72126,-7.280373683,112.7815681,time: 14:21:26.40; speed: 35.373200000000004; course: 82.7,35.37,82.7,211222
72127,-7.280359183,112.7816614,time: 14:21:27.39; speed: 36.6696; course: 83.0,36.67,83,211222
72128,-7.28034985,112.7817556,time: 14:21:28.39; speed: 37.595600000000005; course: 82.5,37.6,82.5,211222
72129,-7.280338583,112.7818496,time: 14:21:29.39; speed: 38.52160000000001; course: 83.0,38.52,83,211222
72130,-7.280325717,112.7819453,time: 14:21:30.40; speed: 40.00320000000001; course: 82.2,40,82.2,211222
72131,-7.280311517,112.7820506,time: 14:21:31.40; speed: 40.744; course: 82.9,40.74,82.9,211222
72132,-7.2803009,112.7821537,time: 14:21:32.40; speed: 41.4848; course: 84.9,41.48,84.9,211222
72133,-7.2802856,112.78226,time: 14:21:33.40; speed: 41.67; course: 81.5,41.67,81.5,211222
72134,-7.2802696,112.782365,time: 14:21:34.39; speed: 42.596000000000004; course: 81.3,42.6,81.3,211222
72135,-7.280249117,112.7824781,time: 14:21:35.39; speed: 43.3368; course: 80.9,43.34,80.9,211222
72136,-7.280239633,112.7825824,time: 14:21:36.39; speed: 43.70720000000001; course: 83.9,43.71,83.9,211222
72137,-7.280229567,112.7826888,time: 14:21:37.39; speed: 44.077600000000004; course: 82.6,44.08,82.6,211222
72138,-7.28021695,112.7827971,time: 14:21:38.40; speed: 45.1888; course: 82.6,45.19,82.6,211222
72139,-7.280205467,112.7829141,time: 14:21:39.39; speed: 46.300000000000004; course: 83.0,46.3,83,211222
72140,-7.280188917,112.7830321,time: 14:21:40.40; speed: 46.8556; course: 82.3,46.86,82.3,211222
72141,-7.280173567,112.7831469,time: 14:21:41.39; speed: 46.8556; course: 81.4,46.86,81.4,211222
72142,-7.280159183,112.7832677,time: 14:21:42.39; speed: 48.3372; course: 82.7,48.34,82.7,211222
72143,-7.280147733,112.7833866,time: 14:21:43.40; speed: 46.6704; course: 82.8,46.67,82.8,211222
72144,-7.280134933,112.7834996,time: 14:21:44.40; speed: 45.374; course: 83.4,45.37,83.4,211222
72145,-7.280120533,112.7836132,time: 14:21:45.40; speed: 44.2628; course: 82.2,44.26,82.2,211222
72146,-7.28010625,112.7837208,time: 14:21:46.40; speed: 43.3368; course: 81.9,43.34,81.9,211222
72147,-7.280092017,112.7838282,time: 14:21:47.39; speed: 42.781200000000005; course: 82.3,42.78,82.3,211222
72148,-7.2800736,112.7839375,time: 14:21:48.40; speed: 43.522000000000006; course: 82.0,43.52,82,211222
72149,-7.280056983,112.7840452,time: 14:21:49.39; speed: 44.6332; course: 83.4,44.63,83.4,211222
72150,-7.280047117,112.7841615,time: 14:21:50.40; speed: 45.1888; course: 83.5,45.19,83.5,211222
72151,-7.280025883,112.7842794,time: 14:21:51.40; speed: 46.8556; course: 81.8,46.86,81.8,211222
72152,-7.280008017,112.7844003,time: 14:21:52.40; speed: 47.781600000000005; course: 83.2,47.78,83.2,211222
72153,-7.27999335,112.7845177,time: 14:21:53.39; speed: 48.5224; course: 81.5,48.52,81.5,211222
72154,-7.279978067,112.7846415,time: 14:21:54.40; speed: 49.8188; course: 82.4,49.82,82.4,211222
72155,-7.279960633,112.7847651,time: 14:21:55.40; speed: 50.7448; course: 82.0,50.74,82,211222
72156,-7.279941733,112.7848931,time: 14:21:56.40; speed: 51.11520000000001; course: 81.4,51.12,81.4,211222
72157,-7.2799224,112.7850255,time: 14:21:57.40; speed: 52.2264; course: 81.3,52.23,81.3,211222
72158,-7.27990475,112.7851589,time: 14:21:58.40; speed: 53.1524; course: 82.5,53.15,82.5,211222
72159,-7.27989005,112.7852907,time: 14:21:59.40; speed: 53.708000000000006; course: 82.2,53.71,82.2,211222
72200,-7.27986945,112.7854232,time: 14:22:00.40; speed: 54.634; course: 81.6,54.63,81.6,211222
72201,-7.279851517,112.7855541,time: 14:22:01.40; speed: 55.189600000000006; course: 81.7,55.19,81.7,211222
72202,-7.279827533,112.7856921,time: 14:22:02.40; speed: 54.0784; course: 81.3,54.08,81.3,211222
72203,-7.279809533,112.7858224,time: 14:22:03.40; speed: 52.782000000000004; course: 81.7,52.78,81.7,211222
72204,-7.2797964,112.7859496,time: 14:22:04.40; speed: 51.856; course: 81.9,51.86,81.9,211222
72205,-7.279782667,112.7860758,time: 14:22:05.40; speed: 50.5596; course: 83.6,50.56,83.6,211222
72206,-7.279767417,112.7862,time: 14:22:06.40; speed: 49.263200000000005; course: 83.5,49.26,83.5,211222
72207,-7.279749733,112.7863241,time: 14:22:07.40; speed: 48.707600000000006; course: 81.4,48.71,81.4,211222
72208,-7.27973605,112.786444,time: 14:22:08.40; speed: 47.781600000000005; course: 82.8,47.78,82.8,211222
72209,-7.279722633,112.7865627,time: 14:22:09.40; speed: 46.8556; course: 83.5,46.86,83.5,211222
72210,-7.279704417,112.7866761,time: 14:22:10.40; speed: 46.1148; course: 81.3,46.11,81.3,211222
72211,-7.279694517,112.786788,time: 14:22:11.40; speed: 45.559200000000004; course: 85.0,45.56,85,211222
72212,-7.279673867,112.7868994,time: 14:22:12.40; speed: 44.2628; course: 81.4,44.26,81.4,211222
72213,-7.279660917,112.787011,time: 14:22:13.40; speed: 43.3368; course: 82.0,43.34,82,211222
72214,-7.279644267,112.7871192,time: 14:22:14.40; speed: 42.2256; course: 81.6,42.23,81.6,211222
72215,-7.27962885,112.7872265,time: 14:22:15.40; speed: 41.67; course: 82.7,41.67,82.7,211222
72216,-7.2796165,112.7873297,time: 14:22:16.40; speed: 41.299600000000005; course: 83.2,41.3,83.2,211222
72217,-7.27960385,112.7874316,time: 14:22:17.40; speed: 39.818000000000005; course: 84.6,39.82,84.6,211222
72218,-7.279587817,112.7875287,time: 14:22:18.40; speed: 39.4476; course: 80.9,39.45,80.9,211222
72219,-7.279575433,112.7876229,time: 14:22:19.40; speed: 38.3364; course: 81.9,38.34,81.9,211222
72220,-7.279563683,112.7877163,time: 14:22:20.40; speed: 37.2252; course: 80.9,37.23,80.9,211222
72221,-7.279549417,112.7878083,time: 14:22:21.40; speed: 36.6696; course: 82.5,36.67,82.5,211222
72222,-7.279536917,112.7878997,time: 14:22:22.40; speed: 35.7436; course: 82.7,35.74,82.7,211222
72223,-7.279530317,112.7879872,time: 14:22:23.40; speed: 35.7436; course: 82.5,35.74,82.5,211222
72224,-7.27951765,112.7880746,time: 14:22:24.40; speed: 35.373200000000004; course: 81.7,35.37,81.7,211222
72225,-7.279502467,112.7881595,time: 14:22:25.40; speed: 34.0768; course: 81.1,34.08,81.1,211222
72226,-7.279489017,112.788242,time: 14:22:26.40; speed: 33.336; course: 81.7,33.34,81.7,211222
72227,-7.2794724,112.7883223,time: 14:22:27.40; speed: 32.410000000000004; course: 82.3,32.41,82.3,211222
72228,-7.279455633,112.7884005,time: 14:22:28.40; speed: 32.2248; course: 79.5,32.22,79.5,211222
72229,-7.279446833,112.7884803,time: 14:22:29.40; speed: 32.410000000000004; course: 82.7,32.41,82.7,211222
72230,-7.279430517,112.7885607,time: 14:22:30.41; speed: 32.410000000000004; course: 82.4,32.41,82.4,211222
72231,-7.279420267,112.7886378,time: 14:22:31.41; speed: 30.9284; course: 82.3,30.93,82.3,211222
72232,-7.279409717,112.7887133,time: 14:22:32.40; speed: 30.372799999999998; course: 80.8,30.37,80.8,211222
72233,-7.279397533,112.7887875,time: 14:22:33.40; speed: 30.187600000000003; course: 80.9,30.19,80.9,211222
72234,-7.27938505,112.7888617,time: 14:22:34.41; speed: 30.0024; course: 81.3,30,81.3,211222
72235,-7.2793768,112.7889381,time: 14:22:35.41; speed: 30.187600000000003; course: 82.7,30.19,82.7,211222
72236,-7.279366017,112.7890119,time: 14:22:36.40; speed: 30.187600000000003; course: 83.4,30.19,83.4,211222
72237,-7.279354233,112.7890862,time: 14:22:37.40; speed: 30.372799999999998; course: 81.3,30.37,81.3,211222
72238,-7.279342883,112.7891603,time: 14:22:38.41; speed: 30.558; course: 84.0,30.56,84,211222
72239,-7.279329583,112.7892366,time: 14:22:39.41; speed: 30.372799999999998; course: 80.8,30.37,80.8,211222
72240,-7.2793205,112.7893133,time: 14:22:40.41; speed: 30.372799999999998; course: 83.4,30.37,83.4,211222
72241,-7.279307433,112.7893858,time: 14:22:41.41; speed: 30.0024; course: 81.1,30,81.1,211222
72242,-7.279294117,112.7894585,time: 14:22:42.41; speed: 29.0764; course: 82.9,29.08,82.9,211222
72321,-7.277947467,112.7901092,time: 14:23:21.92; speed: 16.668; course: 355.9,16.67,355.9,211222
72322,-7.277906467,112.7901055,time: 14:23:22.41; speed: 16.668; course: 357.0,16.67,357,211222
72323,-7.277867767,112.7900954,time: 14:23:23.41; speed: 19.0756; course: 355.4,19.08,355.4,211222
72324,-7.277808217,112.7900941,time: 14:23:24.41; speed: 21.1128; course: 354.0,21.11,354,211222
72325,-7.277752183,112.7900861,time: 14:23:25.41; speed: 22.779600000000002; course: 353.4,22.78,353.4,211222
72326,-7.277684317,112.7900805,time: 14:23:26.41; speed: 24.2612; course: 355.4,24.26,355.4,211222
72327,-7.277620867,112.7900728,time: 14:23:27.42; speed: 25.002000000000002; course: 354.9,25,354.9,211222
72328,-7.277552667,112.790069,time: 14:23:28.41; speed: 26.1132; course: 354.9,26.11,354.9,211222
72329,-7.277492967,112.7900629,time: 14:23:29.41; speed: 25.742800000000003; course: 354.3,25.74,354.3,211222
72330,-7.277422133,112.7900503,time: 14:23:30.41; speed: 29.0764; course: 354.5,29.08,354.5,211222
72331,-7.277350067,112.7900397,time: 14:23:31.41; speed: 29.2616; course: 355.0,29.26,355,211222
72332,-7.277286317,112.790031,time: 14:23:32.41; speed: 28.8912; course: 355.6,28.89,355.6,211222
72333,-7.277204233,112.7900309,time: 14:23:33.41; speed: 29.632; course: 355.6,29.63,355.6,211222
72334,-7.277126217,112.790027,time: 14:23:34.41; speed: 30.743200000000005; course: 356.8,30.74,356.8,211222
72335,-7.27704875,112.7900266,time: 14:23:35.41; speed: 30.0024; course: 358.8,30,358.8,211222
72336,-7.2769766,112.790034,time: 14:23:36.41; speed: 30.372799999999998; course: 1.5,30.37,1.5,211222
72337,-7.276901733,112.7900456,time: 14:23:37.41; speed: 29.817200000000003; course: 6.8,29.82,6.8,211222
72338,-7.27681765,112.7900497,time: 14:23:38.41; speed: 31.2988; course: 8.4,31.3,8.4,211222
72339,-7.27673235,112.7900715,time: 14:23:39.41; speed: 32.9656; course: 19.2,32.97,19.2,211222
72340,-7.276652083,112.7900975,time: 14:23:40.42; speed: 32.410000000000004; course: 19.5,32.41,19.5,211222
72341,-7.276583183,112.7901332,time: 14:23:41.41; speed: 30.558; course: 29.5,30.56,29.5,211222
72342,-7.276512017,112.7901762,time: 14:23:42.41; speed: 31.2988; course: 36.4,31.3,36.4,211222
72343,-7.276457067,112.7902271,time: 14:23:43.41; speed: 29.817200000000003; course: 44.7,29.82,44.7,211222
72344,-7.276405367,112.7902767,time: 14:23:44.42; speed: 29.632; course: 43.7,29.63,43.7,211222
72345,-7.27636295,112.7903301,time: 14:23:45.41; speed: 29.2616; course: 49.5,29.26,49.5,211222
72346,-7.27631815,112.7903932,time: 14:23:46.41; speed: 30.372799999999998; course: 62.3,30.37,62.3,211222
72347,-7.27628475,112.7904617,time: 14:23:47.41; speed: 31.1136; course: 63.8,31.11,63.8,211222
72348,-7.276254733,112.7905327,time: 14:23:48.41; speed: 30.9284; course: 65.8,30.93,65.8,211222
72349,-7.276228,112.7906091,time: 14:23:49.41; speed: 32.2248; course: 70.9,32.22,70.9,211222
72350,-7.276196733,112.7906882,time: 14:23:50.41; speed: 32.0396; course: 71.2,32.04,71.2,211222
72351,-7.27617065,112.7907659,time: 14:23:51.41; speed: 32.7804; course: 72.2,32.78,72.2,211222
72352,-7.276150467,112.790841,time: 14:23:52.41; speed: 33.52120000000001; course: 75.6,33.52,75.6,211222
72353,-7.2761327,112.7909249,time: 14:23:53.41; speed: 34.4472; course: 79.8,34.45,79.8,211222
72354,-7.276114567,112.7910094,time: 14:23:54.41; speed: 33.891600000000004; course: 78.6,33.89,78.6,211222
72355,-7.276091133,112.791092,time: 14:23:55.42; speed: 33.336; course: 76.9,33.34,76.9,211222
